col_0,col_1,col_2
10205,9635,1
8212,10257,1
0,0,1
16626,0,1
8559,9166,1
18120,10257,1
18916,8950,1
8477,8089,1
0,0,1
8644,10344,1
0,8244,1
0,9854,1
8121,11339,1
8070,0,1
0,18094,1
13300,10287,1
0,0,1
10190,10692,1
0,9328,1
9026,10051,1
13248,7329,1
13442,38443,1
11057,0,1
8540,8840,1
11076,44622,1
0,9043,1
18944,40070,1
10619,0,1
8312,0,1
8130,9338,1
22612,0,1
20941,0,1
0,10562,1
7851,0,1
8541,20937,1
0,9038,1
20968,9421,1
0,22975,1
13125,7367,1
8255,0,1
0,10106,1
0,0,1
9173,30051,1
0,9981,1
0,10709,1
10160,7730,1
9350,8726,1
11060,8547,1
8618,8145,1
8777,0,1
8366,9246,1
0,11584,1
8551,0,1
0,8794,1
8144,9753,1
8770,9961,1
13754,9033,1
11704,9349,1
8922,9662,1
20759,10498,1
11787,7923,1
20238,0,1
11892,9453,1
7740,22944,1
0,9189,1
26607,7709,1
10574,0,1
8793,0,1
12570,0,1
8197,9581,1
9193,0,1
18823,0,1
8441,0,1
0,10554,1
9488,0,1
0,10982,1
0,0,1
21986,0,1
27033,8406,1
0,0,1
18240,7865,1
0,0,1
21173,9404,1
0,19708,1
22820,0,1
8091,10470,1
8407,0,1
8377,8693,1
10887,0,1
20728,9102,1
10477,11269,1
18386,8062,1
7870,0,1
0,7547,1
10853,9176,1
17957,9078,1
9695,10481,1
0,20728,1
14698,9089,1
0,9306,1
8324,27094,1
0,8315,1
0,19202,1
8145,9428,1
21926,0,1
0,0,1
8399,0,1
7925,0,1
8296,0,1
9126,0,1
0,23987,1
0,0,1
21793,9216,1
10748,9340,1
14068,0,1
17283,9528,1
8472,0,1
23267,11600,1
0,7911,1
7989,0,1
7946,0,1
20546,36150,1
8754,9164,1
12325,9801,1
8089,0,1
8306,0,1
10106,0,1
0,9019,1
0,0,1
0,0,1
12591,22203,1
0,0,1
8702,0,1
8105,8771,1
0,0,1
7987,0,1
0,0,1
9796,10847,1
10763,8369,1
0,0,1
16485,10097,1
0,0,1
0,0,1
14938,9754,1
8508,9474,1
0,9933,1
0,8966,1
13905,9650,1
13143,9365,1
24813,21509,1
12083,0,1
9329,21546,1
0,46329,1
0,0,1
8499,9566,1
16679,0,1
0,9128,1
34673,9395,1
0,9748,1
0,10056,1
0,8888,1
0,0,1
30504,13595,1
0,0,1
31439,8072,1
8025,10487,1
8365,0,1
0,0,1
0,10064,1
24221,9666,1
20392,9908,1
8681,0,1
8528,8953,1
15485,0,1
19560,0,1
30755,0,1
8430,0,1
8120,10060,1
0,21552,1
0,0,1
0,9377,1
9577,7858,1
9988,0,1
12213,9380,1
27754,9062,1
7826,23132,1
23675,38645,1
0,0,1
8347,17407,1
11176,18877,1
0,0,1
9748,0,1
8224,16134,1
7476,30812,1
0,9373,1
19879,10371,1
8527,9223,1
0,0,1
10566,10918,1
0,0,1
0,9683,1
21842,8014,1
0,10082,1
27816,0,1
0,43203,1
9557,0,1
0,0,1
20563,9743,1
0,0,1
0,22834,1
9966,19817,1
9813,9507,1
8359,0,1
9784,0,1
0,11773,1
0,9437,1
0,0,1
8988,0,1
0,8626,1
9113,0,1
24049,0,1
8799,8740,1
0,10446,1
0,9802,1
8861,33464,1
0,0,1
25770,8213,1
9358,0,1
20805,9996,1
15506,0,1
19855,9326,1
0,0,1
9984,0,1
9478,0,1
8699,9605,1
8305,9629,1
0,8484,1
0,9471,1
10043,9364,1
18546,9029,1
8172,39673,1
0,11515,1
8260,10941,1
9683,40829,1
8050,0,1
9049,0,1
7468,0,1
0,0,1
0,6751,1
0,42256,1
11817,9948,1
0,10894,1
0,0,1
22782,0,1
9170,46480,1
8201,9163,1
17477,0,1
0,0,1
0,9254,1
33742,0,1
34527,11397,1
15270,0,1
0,10426,1
8104,0,1
0,34366,1
8203,40766,1
8311,9635,1
14743,8440,1
27702,8553,1
11912,10075,1
23580,9257,1
26266,8651,1
8216,0,1
0,9244,1
0,0,1
11886,0,1
26993,9169,1
0,0,1
8348,43116,1
0,0,1
10964,8298,1
9873,8108,1
23762,0,1
21263,10059,1
9213,10224,1
0,0,1
9711,0,1
0,7019,1
0,0,1
8017,9962,1
0,9075,1
0,48101,1
0,17265,1
11802,8993,1
0,9784,1
0,9707,1
0,0,1
0,9050,1
13079,0,1
0,8039,1
10307,9552,1
5135,0,1
12981,8904,1
0,9553,1
8959,9275,1
0,9255,1
10046,8834,1
0,10847,1
10080,8862,1
7315,8843,1
0,0,1
9640,0,1
24455,26899,1
8448,0,1
0,0,1
0,12605,1
0,11420,1
8352,10082,1
8408,9188,1
9052,0,1
9824,21486,1
11021,9359,1
20754,0,1
12158,9428,1
39007,9030,1
8070,9120,1
0,10146,1
9928,8385,1
8054,0,1
0,0,1
0,10318,1
14883,29169,1
10145,9360,1
8419,0,1
8196,10624,1
8334,0,1
0,9720,1
7955,7471,1
0,8850,1
0,19543,1
7825,0,1
0,0,1
15487,9705,1
8493,10575,1
0,7425,1
15558,0,1
20064,8972,1
8383,9921,1
12746,0,1
0,0,1
33338,9781,1
26118,9436,1
9613,0,1
0,9802,1
8834,0,1
0,16045,1
15737,9132,1
16027,9490,1
0,9810,1
8283,29720,1
0,9900,1
0,0,1
0,8602,1
0,0,1
22086,9755,1
8080,9120,1
8430,7414,1
26277,9420,1
8262,9590,1
10961,39382,1
0,8788,1
8818,0,1
30498,37927,1
14242,8976,1
9615,8882,1
0,0,1
8474,0,1
9638,0,1
8430,9169,1
0,10266,1
0,9344,1
0,10271,1
8239,9789,1
8316,0,1
8563,8618,1
0,16151,1
0,9072,1
8157,0,1
0,15354,1
9666,8662,1
12071,0,1
9769,0,1
12122,0,1
8363,0,1
14833,8629,1
9915,0,1
30851,8892,1
8201,9968,1
9521,0,1
20195,12519,1
0,0,1
8604,9868,1
8456,8560,1
8733,8828,1
32306,9365,1
28546,34311,1
0,7802,1
0,9633,1
8255,10511,1
8066,10348,1
9277,27229,1
0,10092,1
8523,31400,1
10607,17161,1
9205,8973,1
22593,10090,1
10730,8878,1
11133,9848,1
10305,8771,1
24093,8515,1
18761,10252,1
8024,9751,1
9001,9927,1
12897,8375,1
28844,9236,1
0,29660,1
30330,9104,1
0,44948,1
0,2896,1
8556,8003,1
25382,0,1
18296,37610,1
13692,0,1
12478,8885,1
29829,9121,1
8242,9178,1
10159,7675,1
7920,8225,1
7940,9545,1
8416,7593,1
22752,0,1
7999,9752,1
0,9508,1
21621,43297,1
31586,10373,1
22144,8147,1
9030,7485,1
0,0,1
15840,9538,1
13375,9707,1
0,7918,1
9776,29700,1
8005,9043,1
9746,0,1
8696,8970,1
7425,9882,1
8742,9329,1
18668,9594,1
11721,8866,1
17407,9071,1
25593,8355,1
0,9873,1
10046,8342,1
9900,0,1
8153,0,1
34999,9085,1
37341,9728,1
0,0,1
0,0,1
9208,10052,1
8893,30856,1
15441,10085,1
24911,9197,1
8615,9941,1
34360,9030,1
24221,7870,1
27937,0,1
10035,13840,1
8121,0,1
8596,0,1
0,29818,1
10273,9911,1
8343,8867,1
8384,10077,1
0,0,1
0,10523,1
0,0,1
8301,7348,1
15674,18227,1
8040,0,1
8219,39013,1
7810,6971,1
7916,0,1
10648,8939,1
0,10754,1
11229,30017,1
0,16976,1
8973,0,1
0,0,1
8984,9829,1
0,9175,1
8082,39942,1
0,9490,1
8256,0,1
0,31439,1
14994,8412,1
0,0,1
0,9721,1
14156,9268,1
0,0,1
22845,9107,1
18304,10066,1
18665,0,1
9629,8951,1
8011,0,1
0,10525,1
0,11455,1
8177,0,1
23082,9993,1
7834,8588,1
22491,40777,1
8892,9694,1
12696,0,1
15329,0,1
10111,0,1
9171,0,1
9695,9634,1
0,10163,1
35805,10731,1
9336,9949,1
0,10478,1
0,0,1
0,0,1
8202,0,1
7730,8640,1
7291,9576,1
8248,0,1
0,0,1
13122,9308,1
14012,10671,1
0,11030,1
7856,0,1
8054,0,1
11452,0,1
17294,0,1
8104,0,1
0,0,1
21519,9120,1
8629,9658,1
17983,41500,1
0,0,1
0,7675,1
18494,0,1
20895,10395,1
8261,0,1
10435,36861,1
0,0,1
8281,0,1
0,9783,1
8075,8637,1
12077,7184,1
20008,9009,1
17272,9136,1
0,9078,1
20564,5839,1
0,9450,1
8675,0,1
9711,0,1
8417,32677,1
7898,0,1
0,9138,1
0,9447,1
0,6534,1
9119,0,1
13855,0,1
0,0,1
24324,9118,1
12118,25391,1
12077,8800,1
0,40124,1
8032,0,1
12161,9432,1
8252,8621,1
0,20991,1
6566,7833,1
7974,0,1
0,10621,1
0,8871,1
0,9563,1
13275,8531,1
15217,0,1
14602,9346,1
8215,8329,1
7937,0,1
8291,9676,1
12835,38224,1
15748,9109,1
10014,8079,1
23564,10278,1
0,8046,1
21441,0,1
0,9546,1
0,0,1
9387,10152,1
0,8802,1
8605,8769,1
12848,8998,1
22244,8959,1
8717,10292,1
14418,0,1
0,9922,1
9589,40043,1
14178,0,1
10006,0,1
8745,8770,1
14619,17550,1
14965,5016,1
9801,0,1
0,10227,1
8344,6504,1
7643,9375,1
19408,0,1
8578,9190,1
8602,22861,1
0,9472,1
0,9876,1
27202,9094,1
0,7966,1
8601,0,1
9716,8876,1
0,13177,1
24563,0,1
0,6328,1
0,15520,1
16866,0,1
13682,43363,1
0,0,1
32818,8675,1
12834,31894,1
8352,10818,1
28071,11343,1
10253,9062,1
7975,33459,1
7953,8961,1
9248,9746,1
27550,8094,1
28303,17098,1
8001,0,1
8167,9465,1
0,0,1
0,8428,1
24997,0,1
8423,9993,1
0,0,1
12505,23656,1
27439,9099,1
8468,0,1
0,9881,1
21613,0,1
0,9686,1
28830,8260,1
0,9363,1
8588,0,1
7858,10483,1
22513,13011,1
14940,32109,1
11897,0,1
11888,38580,1
0,16566,1
13978,8961,1
7798,8675,1
10308,0,1
17471,34804,1
0,9322,1
8082,25414,1
8370,8693,1
0,8824,1
8721,7468,1
8227,0,1
0,24866,1
28828,8771,1
0,9853,1
13978,0,1
22044,0,1
14935,49402,1
8013,9168,1
26731,10028,1
10147,0,1
0,9513,1
0,10459,1
10062,9260,1
25024,8457,1
8574,8955,1
10562,10181,1
0,16361,1
0,9458,1
25714,0,1
19931,0,1
26004,30293,1
8256,0,1
8062,45017,1
36946,9572,1
8152,0,1
9181,0,1
8455,9882,1
10425,0,1
8185,0,1
10182,13958,1
14508,7944,1
13038,0,1
19768,39686,1
10484,8604,1
30268,9027,1
7664,8908,1
0,9066,1
8126,8509,1
8339,0,1
0,10132,1
10940,0,1
10206,9059,1
8237,0,1
0,27532,1
12036,10093,1
9946,9944,1
8406,9051,1
7867,9945,1
0,0,1
0,6556,1
0,25399,1
0,0,1
11635,9507,1
29388,9821,1
0,8646,1
0,0,1
9121,0,1
11719,0,1
0,0,1
19993,0,1
0,34182,1
9415,0,1
8007,8935,1
0,0,1
8629,0,1
14448,8287,1
20266,43503,1
8154,0,1
8711,0,1
11566,9717,1
10720,4624,1
0,10545,1
11834,8896,1
0,8840,1
12967,0,1
9150,8963,1
0,10079,1
8898,11618,1
8036,10105,1
0,7820,1
29059,20485,1
14193,27708,1
8595,10520,1
0,9562,1
36089,8306,1
10664,7363,1
8622,10363,1
9933,9091,1
8227,9592,1
8801,15912,1
0,16013,1
10678,9515,1
14145,9835,1
30703,10886,1
11570,18554,1
0,20657,1
0,0,1
16236,27636,1
9272,0,1
21559,9468,1
0,0,1
26944,9846,1
8280,0,1
8454,0,1
8542,10369,1
19379,9759,1
0,8699,1
8186,9980,1
9400,0,1
8801,9788,1
8300,8298,1
0,0,1
20511,10262,1
8310,8698,1
11648,0,1
8747,9558,1
0,19496,1
0,6134,1
7862,40684,1
34007,0,1
24828,7975,1
0,9040,1
0,0,1
0,0,1
8154,10368,1
8200,32198,1
16332,8507,1
0,9205,1
14195,0,1
8421,9797,1
22694,8749,1
0,9557,1
0,16583,1
6197,8755,1
0,0,1
0,0,1
0,41616,1
8009,18166,1
0,10688,1
0,9914,1
0,11427,1
13536,16441,1
8271,9395,1
6792,9951,1
0,8244,1
8195,0,1
0,34511,1
9647,9657,1
10496,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
21125,9570,1
8542,9219,1
7587,0,1
0,9175,1
9469,8695,1
15155,0,1
8628,9096,1
12756,9588,1
8001,7750,1
8328,9100,1
0,8801,1
7677,9432,1
0,33204,1
16186,10049,1
0,0,1
8025,8916,1
8294,9097,1
8916,10699,1
30307,9537,1
8809,0,1
0,0,1
7966,10023,1
8188,9157,1
13919,7825,1
0,44434,1
13875,0,1
25758,0,1
9828,0,1
0,10025,1
0,47028,1
9155,0,1
8870,9790,1
11197,0,1
0,8766,1
8282,40063,1
14073,9711,1
27151,8865,1
7543,9122,1
18411,31789,1
31454,9607,1
0,8896,1
18511,29473,1
8757,11174,1
0,10299,1
8673,0,1
0,0,1
8806,9666,1
9479,0,1
0,8585,1
0,8156,1
8742,0,1
0,6151,1
8146,8392,1
8204,0,1
10326,9212,1
0,11096,1
21649,0,1
9256,0,1
13126,40984,1
0,9766,1
0,0,1
0,9169,1
9171,0,1
25256,19555,1
9324,0,1
10302,9828,1
11144,7688,1
24915,10051,1
8356,10019,1
0,0,1
0,0,1
0,9248,1
19386,0,1
14265,47717,1
9898,10075,1
9021,9865,1
8602,8543,1
7617,9958,1
0,9060,1
9449,0,1
34349,31440,1
17029,0,1
0,9713,1
17367,9726,1
9527,47417,1
10668,8043,1
17156,32420,1
18366,8418,1
0,9963,1
11543,39568,1
20455,10161,1
0,10353,1
0,47070,1
8929,9529,1
8234,9902,1
0,0,1
9003,8477,1
0,0,1
7763,0,1
25250,0,1
0,0,1
11815,0,1
8477,10006,1
0,8947,1
11228,9684,1
0,0,1
28691,0,1
9001,9492,1
0,9407,1
0,0,1
8113,9806,1
8129,8974,1
0,0,1
10708,0,1
9376,46169,1
19639,10340,1
0,9563,1
0,13797,1
8317,0,1
11466,0,1
8386,8913,1
21827,0,1
0,8806,1
0,10152,1
19868,7464,1
0,7789,1
8141,9443,1
0,40921,1
25456,9278,1
0,22539,1
0,0,1
12503,0,1
7742,39015,1
0,0,1
0,4013,1
0,9382,1
0,9693,1
0,4291,1
8558,8943,1
8711,0,1
18965,9289,1
9805,9603,1
16258,9236,1
0,0,1
10240,8819,1
28058,0,1
0,9185,1
0,9722,1
0,8946,1
11173,9991,1
0,7915,1
0,9268,1
0,0,1
9694,39371,1
0,8513,1
0,8887,1
7849,8811,1
0,9618,1
7657,9595,1
12388,37568,1
9913,0,1
8784,8917,1
0,0,1
8254,9221,1
13340,9340,1
11797,0,1
13556,8759,1
0,8879,1
8669,9262,1
0,0,1
8218,9933,1
8650,9742,1
0,10418,1
11088,9152,1
10447,0,1
27656,9487,1
19879,9063,1
24475,9192,1
9990,0,1
0,0,1
0,9248,1
7963,0,1
27049,10276,1
18589,14911,1
0,0,1
0,10550,1
8927,8710,1
8954,0,1
27058,30101,1
9081,9992,1
0,11087,1
8564,9052,1
0,0,1
7788,8858,1
0,9504,1
0,21909,1
0,8323,1
8157,14439,1
8245,0,1
19092,9287,1
0,0,1
0,10524,1
9785,9478,1
9067,8782,1
12474,8966,1
0,28732,1
26127,17817,1
12449,8703,1
9557,10026,1
0,0,1
0,9628,1
8791,10256,1
11594,9139,1
8244,7695,1
11230,0,1
0,35251,1
7684,0,1
19001,8983,1
32670,0,1
30149,41819,1
25792,9681,1
8200,10888,1
33456,9830,1
8070,9180,1
19848,21879,1
11557,7562,1
0,0,1
10170,9536,1
13615,0,1
7340,9621,1
10847,10314,1
0,25065,1
10827,9027,1
8735,28459,1
0,0,1
0,7286,1
31417,0,1
0,8714,1
8719,8650,1
9187,10101,1
17210,9435,1
13247,9575,1
8659,11103,1
13385,0,1
8057,9341,1
20253,7304,1
10916,41060,1
20391,9092,1
9331,21584,1
16750,9795,1
9238,0,1
0,0,1
0,43709,1
0,0,1
9137,48563,1
8970,44890,1
0,8472,1
8903,7592,1
8125,9650,1
0,10113,1
10788,21846,1
8046,0,1
11953,0,1
0,9961,1
8269,9295,1
0,9187,1
0,0,1
8812,0,1
7567,9275,1
8562,9349,1
0,0,1
12312,42740,1
38835,7502,1
8059,10712,1
0,0,1
29817,20163,1
0,8836,1
0,9022,1
9804,9804,1
8274,8622,1
8220,8584,1
9131,0,1
0,9045,1
0,30935,1
9973,8461,1
9534,8672,1
8459,10430,1
0,47926,1
9664,9937,1
8316,0,1
8806,6493,1
0,0,1
7760,36775,1
8875,7852,1
9589,0,1
9412,8374,1
25916,18101,1
18256,0,1
0,0,1
0,0,1
8820,9752,1
9417,0,1
9492,10070,1
15188,9029,1
8064,9869,1
0,0,1
30091,0,1
8802,0,1
0,20159,1
8693,38601,1
0,16402,1
8024,0,1
0,0,1
0,8886,1
0,0,1
16276,0,1
9359,0,1
20949,8733,1
12922,9599,1
8225,9849,1
23249,7915,1
8043,9032,1
8191,0,1
0,0,1
14405,0,1
0,38499,1
32501,0,1
9228,9064,1
8363,0,1
0,9727,1
0,8709,1
18331,8438,1
0,0,1
20992,12989,1
11560,9511,1
8747,0,1
8199,34288,1
0,0,1
0,9594,1
17094,0,1
25190,9178,1
0,17223,1
12683,20814,1
11756,9176,1
0,0,1
22142,9672,1
0,8948,1
16035,9180,1
0,8569,1
31678,45688,1
9391,6985,1
8199,9570,1
0,0,1
9623,9080,1
0,7554,1
13027,9553,1
10276,0,1
17988,9553,1
0,0,1
0,0,1
12754,9206,1
0,24504,1
8882,0,1
0,0,1
11895,36911,1
12439,0,1
19845,9772,1
0,9512,1
7933,9671,1
29877,9579,1
8906,0,1
0,41190,1
7820,0,1
8033,8379,1
10765,9558,1
0,9585,1
13204,9479,1
0,9231,1
0,0,1
12529,10937,1
12766,8389,1
0,0,1
30779,0,1
14471,9283,1
0,0,1
15687,9461,1
10060,29653,1
11135,8593,1
7480,35446,1
10350,0,1
9508,8984,1
9094,9945,1
0,9438,1
9047,42642,1
11020,35185,1
0,9602,1
7614,9029,1
8728,9867,1
8441,9001,1
7974,9071,1
0,8806,1
0,9349,1
26164,8618,1
0,8154,1
11592,37899,1
7873,0,1
8187,9679,1
8249,10683,1
13856,7913,1
7432,3288,1
10925,8784,1
16246,8583,1
10450,9598,1
9095,8734,1
28508,36878,1
8631,0,1
12420,35412,1
0,31517,1
29762,0,1
10295,10995,1
10506,10060,1
0,10005,1
13510,9969,1
28923,7261,1
27272,9640,1
24711,9496,1
18664,10094,1
0,37400,1
7986,8790,1
11262,9596,1
0,0,1
0,9503,1
15565,11603,1
0,9650,1
0,9506,1
9147,9613,1
0,15025,1
0,8742,1
8717,9727,1
0,0,1
9514,18398,1
26128,0,1
10907,8921,1
8262,10244,1
0,0,1
7994,42590,1
11635,0,1
0,0,1
8908,9655,1
9988,0,1
9955,9354,1
10717,23303,1
10869,18492,1
8079,25639,1
0,9973,1
8732,28042,1
0,0,1
0,38699,1
0,0,1
0,10346,1
0,0,1
25823,9925,1
0,8568,1
0,8586,1
0,24404,1
0,9754,1
10006,10189,1
12047,0,1
0,4564,1
0,0,1
8086,0,1
9093,8557,1
0,41891,1
0,18864,1
26805,0,1
0,10589,1
0,8755,1
8431,7982,1
15930,29579,1
7576,9930,1
23475,10293,1
8428,0,1
36596,10288,1
8059,9699,1
10090,9784,1
18597,0,1
8243,0,1
21582,0,1
8232,9200,1
0,9230,1
8452,8651,1
0,10059,1
16291,8803,1
8418,25311,1
7637,29053,1
0,0,1
8226,10129,1
9184,0,1
0,9453,1
22509,9689,1
8329,0,1
8673,24666,1
0,7608,1
23649,0,1
8229,47637,1
29033,8844,1
14601,0,1
8327,0,1
0,0,1
8901,0,1
21317,10139,1
8583,9835,1
8116,0,1
0,9462,1
8684,0,1
7432,12202,1
8171,21219,1
26500,9954,1
10047,8440,1
8422,9875,1
0,7883,1
0,0,1
12129,8014,1
9406,8411,1
8606,0,1
8363,9037,1
8294,9500,1
0,23432,1
8279,9113,1
24354,9213,1
0,0,1
0,0,1
13094,0,1
21784,17123,1
8336,0,1
13565,0,1
7438,8782,1
8540,9908,1
11888,10397,1
0,0,1
25901,26845,1
8696,0,1
0,9637,1
25351,10315,1
9450,8655,1
29474,10927,1
0,10099,1
9802,5973,1
17388,0,1
7743,25675,1
26913,38886,1
8291,9605,1
18356,9802,1
16290,0,1
0,36123,1
15639,10393,1
0,0,1
31958,9458,1
0,9092,1
27527,16763,1
7451,9792,1
0,0,1
0,9385,1
0,9433,1
14763,9765,1
11648,0,1
0,9711,1
9341,10976,1
10717,7992,1
8480,7342,1
36736,8751,1
0,9525,1
30213,8843,1
7990,14421,1
8017,10474,1
28881,9447,1
0,0,1
12826,9844,1
10343,39709,1
9202,16119,1
8934,8965,1
0,10146,1
7545,9219,1
9322,0,1
8391,10287,1
8989,7296,1
23089,10125,1
9399,42130,1
12074,9938,1
9539,10027,1
0,9018,1
26753,0,1
9729,8028,1
13085,7842,1
8738,25273,1
9470,0,1
29986,9256,1
0,18408,1
21066,28149,1
6688,0,1
15420,8786,1
7830,9875,1
0,0,1
11092,0,1
9260,0,1
0,19432,1
8376,0,1
0,0,1
9208,10644,1
31514,8859,1
0,8416,1
0,41620,1
32095,7312,1
9904,0,1
8704,8631,1
21415,8993,1
0,9466,1
13735,9399,1
7980,0,1
7781,10229,1
0,9122,1
13509,0,1
17257,46897,1
9048,9092,1
9605,8328,1
13170,9321,1
30858,36006,1
9322,9398,1
8190,9308,1
9238,10250,1
0,0,1
14888,8513,1
8360,6537,1
9133,10756,1
11508,20692,1
8758,10525,1
0,0,1
0,9766,1
8875,0,1
10445,9787,1
10314,9316,1
8291,0,1
8498,50009,1
8700,0,1
9148,9781,1
10243,7780,1
8879,0,1
8402,8822,1
20384,28249,1
10470,0,1
14528,9610,1
0,0,1
21754,0,1
0,0,1
0,0,1
0,9849,1
7731,0,1
8876,0,1
32967,8723,1
9547,36944,1
25783,31887,1
24831,0,1
0,0,1
9243,0,1
8092,9322,1
0,39592,1
0,0,1
0,50101,1
0,9172,1
11818,0,1
9064,35113,1
8692,0,1
8015,0,1
38347,36468,1
14359,9022,1
8044,38033,1
8075,34220,1
9836,8044,1
19402,9135,1
17607,9262,1
0,9156,1
0,9271,1
8907,37516,1
8067,9275,1
0,8810,1
8072,41394,1
0,10218,1
8100,0,1
10640,10142,1
8141,0,1
17660,0,1
0,8806,1
0,0,1
0,8960,1
0,33655,1
8588,8903,1
21086,10187,1
10127,0,1
9184,0,1
0,8957,1
7754,37392,1
0,8939,1
0,9631,1
0,0,1
9896,0,1
27939,42132,1
8142,0,1
0,8517,1
23459,8903,1
0,26672,1
0,10094,1
8895,34671,1
8827,0,1
10700,39870,1
21997,11636,1
25597,8933,1
0,10152,1
8273,0,1
7746,15043,1
0,8222,1
0,10023,1
8489,0,1
9935,6427,1
8441,10986,1
0,8557,1
8090,0,1
9183,7612,1
0,9585,1
8278,35379,1
0,13243,1
10134,9218,1
15848,15096,1
29211,10836,1
0,0,1
0,45240,1
10146,0,1
7990,7968,1
10942,9346,1
9206,45045,1
13307,9044,1
15758,21643,1
8419,0,1
9480,0,1
7871,9585,1
8370,0,1
8314,9853,1
8940,21360,1
20277,17196,1
0,10056,1
8719,9378,1
0,0,1
29878,8936,1
8714,10793,1
8868,0,1
0,8790,1
8216,9465,1
10183,0,1
8963,48950,1
14464,8904,1
9053,0,1
11880,9942,1
13192,8600,1
0,10000,1
9664,0,1
25064,0,1
0,37372,1
14214,9450,1
0,38495,1
23493,9099,1
12696,36778,1
19680,22807,1
8344,5223,1
35795,34538,1
0,9656,1
7592,0,1
13787,0,1
0,0,1
0,0,1
0,40055,1
8489,8842,1
11428,28869,1
7865,8062,1
5958,9184,1
11062,0,1
21018,8213,1
24497,9378,1
0,7952,1
9603,9788,1
8883,17825,1
9114,11364,1
0,10647,1
13832,0,1
8638,9072,1
33626,7559,1
9649,0,1
20240,0,1
7969,14166,1
0,0,1
8641,22688,1
8167,40747,1
8553,9154,1
0,10381,1
7734,9720,1
31135,9231,1
32949,14795,1
8095,0,1
9345,8063,1
16722,9379,1
24030,35496,1
14019,8423,1
9331,0,1
7628,0,1
8290,9750,1
0,45470,1
9510,0,1
10305,10395,1
0,9929,1
8203,0,1
7837,9715,1
23150,29922,1
17937,15824,1
0,0,1
0,10582,1
9647,9210,1
0,0,1
13063,0,1
8109,7736,1
25333,36875,1
10904,9242,1
8690,0,1
10592,0,1
7718,10014,1
7070,9203,1
12824,23856,1
14842,0,1
18499,6819,1
8344,10763,1
11697,0,1
10712,0,1
10137,9509,1
0,28439,1
0,0,1
17407,0,1
13156,49197,1
21984,0,1
0,0,1
8597,9686,1
34887,0,1
9252,8904,1
16102,8828,1
0,40141,1
0,0,1
0,10123,1
8766,9106,1
0,8487,1
0,10272,1
0,0,1
0,9221,1
8447,9845,1
25254,9295,1
11451,0,1
0,0,1
24282,8961,1
0,0,1
8317,9457,1
7550,9016,1
8928,9320,1
31526,9482,1
8735,0,1
0,9141,1
0,8585,1
0,9188,1
0,11036,1
8365,7373,1
8083,10301,1
0,9619,1
18279,0,1
29639,9462,1
21127,8307,1
23002,9213,1
9409,9528,1
0,10089,1
18527,9733,1
8162,8746,1
11020,0,1
9348,0,1
0,12215,1
0,18596,1
8630,33688,1
19607,24419,1
8401,9276,1
0,8055,1
0,9661,1
8535,0,1
9115,0,1
0,0,1
34605,11461,1
10186,13578,1
8606,9515,1
9605,8378,1
8215,0,1
13560,36814,1
0,9704,1
9874,0,1
0,7687,1
0,9461,1
0,9481,1
8313,10212,1
0,8677,1
14099,32726,1
11802,0,1
15704,8368,1
0,8681,1
10458,0,1
0,20992,1
8139,0,1
0,0,1
9536,0,1
9046,9125,1
16868,0,1
9981,10183,1
8622,8925,1
32788,9073,1
30888,15863,1
9379,10081,1
24408,8526,1
10604,0,1
8262,8807,1
8016,10629,1
11872,36007,1
13863,9952,1
11497,11274,1
9541,8265,1
0,0,1
9585,0,1
7111,0,1
7967,10034,1
0,10239,1
0,0,1
0,12500,1
8135,0,1
0,0,1
29399,9781,1
9983,8792,1
8333,0,1
8068,0,1
0,9392,1
0,32391,1
0,9192,1
0,9999,1
7871,20203,1
10720,0,1
8207,0,1
9550,11082,1
8210,17450,1
8846,9088,1
11981,31528,1
8374,9361,1
25252,0,1
0,10021,1
7995,9759,1
8974,0,1
9429,0,1
8114,7375,1
12103,9450,1
0,9277,1
0,9893,1
13525,40566,1
10532,0,1
8591,10052,1
8250,28435,1
0,9071,1
0,30595,1
0,8887,1
6993,10142,1
11964,20527,1
8262,0,1
26167,7438,1
0,42032,1
8935,10266,1
10083,27086,1
0,0,1
8253,8641,1
25812,9711,1
10305,8899,1
23212,0,1
0,10219,1
9122,0,1
8845,9022,1
11301,7270,1
8921,8982,1
14770,9573,1
0,7143,1
0,0,1
13622,9936,1
31325,0,1
26670,10571,1
8083,8320,1
8766,0,1
15088,33080,1
8084,9452,1
8686,9686,1
9286,9155,1
10044,21213,1
10397,0,1
13709,0,1
0,0,1
35233,9518,1
8588,9644,1
9744,9598,1
30131,0,1
0,9661,1
14500,28237,1
11616,9022,1
7974,8486,1
14861,10731,1
13094,0,1
10503,0,1
9529,0,1
8910,8542,1
29444,11019,1
0,9065,1
0,19018,1
8126,9080,1
8661,9472,1
9488,0,1
12731,0,1
0,10921,1
8786,0,1
0,9625,1
0,0,1
16362,40680,1
0,43522,1
0,9307,1
8770,0,1
15935,39612,1
0,8201,1
0,9670,1
0,0,1
8905,9801,1
0,11458,1
0,0,1
10582,0,1
36710,10237,1
19241,0,1
8534,12280,1
10002,9576,1
22076,9142,1
8423,6902,1
0,9609,1
0,0,1
0,0,1
10580,0,1
8210,0,1
24549,9045,1
18484,7828,1
8015,10239,1
0,0,1
7974,9839,1
0,0,1
